incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-EXP-1568,2025-07-24,09:17,Vehicle Movement,Loading Area,Forklift mast elevated while traveling in shared zone.,Minor,36.2,MEDIUM,Clear,Day,65,0,2
INC-EXP-1569,2024-06-04,19:47,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,36.6,MEDIUM,Rain,Night,97,0,5
INC-EXP-1570,2024-01-02,06:19,Confined Space,Electrical Room,No standby attendant present during confined space work.,Minor,52.1,HIGH,Clear,Day,80,0,1
INC-EXP-1571,2024-09-24,16:41,Electrical Work,Building Site,Overloaded circuit breaker showing signs of overheating.,Near Miss,47.5,MEDIUM,Clear,Day,62,0,9
INC-EXP-1572,2025-12-02,17:44,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Major,58.2,HIGH,Clear,Day,35,0,12
INC-EXP-1573,2024-05-17,20:55,Material Handling,Warehouse,Pallet racking upright bent by handling equipment.,Minor,33.9,MEDIUM,Rain,Night,89,0,7
INC-EXP-1574,2025-05-27,12:27,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Near Miss,52.5,HIGH,Windy,Day,98,2,5
INC-EXP-1575,2024-01-11,12:06,Welding,Building Site,Damaged gas hose connected to oxy-fuel cutting cylinder.,Near Miss,50.2,HIGH,Windy,Day,50,0,4
INC-EXP-1576,2024-09-25,12:52,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Moderate,42.0,MEDIUM,Rain,Day,76,0,9
INC-EXP-1577,2024-12-11,23:14,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Moderate,38.8,MEDIUM,Clear,Night,73,1,8
INC-EXP-1578,2026-01-14,06:22,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Major,55.1,HIGH,Clear,Day,67,1,9
INC-EXP-1579,2025-10-31,08:52,Lifting,Building Site,Tandem lift performed without approved lift plan.,Moderate,54.9,HIGH,Rain,Day,77,2,3
INC-EXP-1580,2024-08-24,17:38,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Minor,19.6,LOW,Rain,Day,83,0,4
INC-EXP-1581,2025-04-11,06:16,Vehicle Movement,Loading Area,Forklift mast elevated while traveling in shared zone.,Minor,26.9,LOW,Clear,Day,72,0,1
INC-EXP-1582,2025-01-12,18:18,Material Handling,Warehouse,Pallet racking upright bent by handling equipment.,Near Miss,37.8,MEDIUM,Clear,Day,76,1,6
INC-EXP-1583,2024-03-11,10:01,Lifting,Building Site,Tag line omitted during crane load swinging operation.,Near Miss,20.6,LOW,Rain,Day,100,0,7
INC-EXP-1584,2024-10-14,12:55,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Moderate,41.2,MEDIUM,Clear,Day,65,0,3
INC-EXP-1585,2024-03-27,18:05,Housekeeping,Building Site,Emergency eyewash station blocked by storage boxes.,Near Miss,23.7,LOW,Clear,Day,30,0,6
INC-EXP-1586,2024-08-01,22:32,Lifting,Loading Area,Crane outrigger placed on uncompacted soil.,Major,56.9,HIGH,Clear,Night,45,0,1
INC-EXP-1587,2024-10-09,21:06,Confined Space,Electrical Room,Continuous gas monitor calibrated incorrectly before entry.,Moderate,48.3,HIGH,Clear,Night,85,0,4
INC-EXP-1588,2024-11-18,14:40,Scaffolding,Building Site,Overloaded scaffold bay holding excess brick pallets.,Near Miss,42.9,MEDIUM,Clear,Day,79,0,1
INC-EXP-1589,2025-05-13,19:51,Housekeeping,Warehouse,Liquid chemical spill without containment barrier.,Near Miss,36.4,MEDIUM,Clear,Night,84,1,5
INC-EXP-1590,2025-09-19,09:50,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,52.4,HIGH,Adverse,Day,71,0,2
INC-EXP-1591,2024-08-10,08:37,Welding,Warehouse,Inadequate fume extraction during galvanized steel welding.,Moderate,32.7,MEDIUM,Clear,Day,74,0,1
INC-EXP-1592,2025-08-17,06:25,Confined Space,Excavation Area,Communication failure between entrant and safety attendant.,Moderate,62.7,HIGH,Adverse,Day,76,0,3
INC-EXP-1593,2024-05-03,10:08,Lifting,Loading Area,Crane outrigger placed on uncompacted soil.,Near Miss,38.6,MEDIUM,Clear,Day,71,0,3
INC-EXP-1594,2024-03-24,19:56,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Minor,62.2,HIGH,Adverse,Night,61,0,4
INC-EXP-1595,2024-06-04,09:26,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Minor,50.1,HIGH,Clear,Day,73,0,3
INC-EXP-1596,2024-06-10,17:26,Working at Height,Roof,Work on leading edge without adequate perimeter protection.,Moderate,45.4,MEDIUM,Clear,Day,93,0,5
INC-EXP-1597,2025-02-22,15:29,Vehicle Movement,Road/Access Area,Forklift mast elevated while traveling in shared zone.,Moderate,37.5,MEDIUM,Clear,Day,80,0,3
INC-EXP-1598,2025-12-19,18:18,Lifting,Loading Area,Tag line omitted during crane load swinging operation.,Minor,27.3,LOW,Clear,Day,90,0,3
INC-EXP-1599,2024-08-17,06:51,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Moderate,51.3,HIGH,Clear,Day,67,0,6
INC-EXP-1600,2025-08-30,16:03,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Minor,59.6,HIGH,Rain,Day,65,0,8
INC-EXP-1601,2025-11-19,14:34,Scaffolding,Building Site,Scaffold access partially obstructed.,Moderate,46.3,MEDIUM,Rain,Day,72,0,10
INC-EXP-1602,2024-07-12,19:04,Vehicle Movement,Road/Access Area,Forklift mast elevated while traveling in shared zone.,Moderate,45.0,MEDIUM,Clear,Night,79,1,7
INC-EXP-1603,2025-12-28,22:40,Material Handling,Warehouse,Excessive repetitive lifting without job rotation.,Near Miss,25.1,LOW,Clear,Night,79,0,6
INC-EXP-1604,2025-07-12,14:41,Scaffolding,Scaffolding Area,Overloaded scaffold bay holding excess brick pallets.,Moderate,45.3,MEDIUM,Clear,Day,71,1,1
INC-EXP-1605,2025-05-24,15:32,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Moderate,39.8,MEDIUM,Clear,Day,75,0,2
INC-EXP-1606,2025-03-04,19:50,Confined Space,Electrical Room,Restricted egress portal partially blocked by ventilation ducting.,Major,71.5,CRITICAL,Adverse,Night,89,1,4
INC-EXP-1607,2024-06-18,13:37,Electrical Work,Building Site,Absence of GFCI protection on portable power tools.,Minor,57.5,HIGH,Rain,Day,79,2,4
INC-EXP-1608,2025-11-14,20:49,Lifting,Building Site,Improper lifting zone setup observed.,Moderate,27.2,LOW,Clear,Night,52,0,5
INC-EXP-1609,2025-07-13,23:20,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Moderate,26.4,LOW,Clear,Night,89,1,1
INC-EXP-1610,2025-07-21,15:31,Working at Height,Building Site,Fall arrest harness not properly anchored.,Minor,55.5,HIGH,Clear,Day,80,0,7
INC-EXP-1611,2024-10-09,19:13,Welding,Warehouse,Inadequate ventilation observed during welding task.,Minor,32.2,MEDIUM,Clear,Night,74,0,8
INC-EXP-1612,2025-09-17,13:45,Electrical Work,Electrical Room,Overloaded circuit breaker showing signs of overheating.,Near Miss,44.5,MEDIUM,Rain,Day,76,0,1
INC-EXP-1613,2025-05-29,16:52,Scaffolding,Scaffolding Area,Missing toe-boards on working platform exceeding six feet.,Major,28.4,MEDIUM,Clear,Day,100,0,2
INC-EXP-1614,2024-09-15,17:09,Housekeeping,Building Site,Emergency eyewash station blocked by storage boxes.,Near Miss,12.3,LOW,Rain,Day,85,0,10
INC-EXP-1615,2026-01-11,23:14,Housekeeping,Warehouse,Liquid chemical spill without containment barrier.,Minor,11.8,LOW,Clear,Night,88,0,2
INC-EXP-1616,2026-01-14,08:48,Scaffolding,Scaffolding Area,Overloaded scaffold bay holding excess brick pallets.,Minor,48.1,HIGH,Adverse,Day,100,0,7
INC-EXP-1617,2024-05-02,12:51,Working at Height,Roof,Unprotected edge observed during elevated work.,Major,90.9,CRITICAL,Clear,Day,64,3,4
INC-EXP-1618,2024-07-03,12:02,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,18.0,LOW,Rain,Day,85,0,4
INC-EXP-1619,2025-09-14,08:05,Working at Height,Scaffolding Area,Work on leading edge without adequate perimeter protection.,Moderate,52.3,HIGH,Rain,Day,75,1,3
INC-EXP-1620,2025-12-03,06:56,Working at Height,Roof,Unprotected edge observed during elevated work.,Moderate,47.9,MEDIUM,Rain,Day,88,0,8
INC-EXP-1621,2024-04-01,13:52,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Major,28.4,MEDIUM,Clear,Day,78,0,8
INC-EXP-1622,2024-01-12,14:36,Scaffolding,Scaffolding Area,Missing guardrail on scaffold platform.,Major,55.4,HIGH,Clear,Day,100,3,5
INC-EXP-1623,2025-01-22,15:35,Working at Height,Scaffolding Area,Ladder used beyond recommended height without stabilization.,Minor,49.9,HIGH,Rain,Day,77,0,4
INC-EXP-1624,2025-02-04,09:49,Lifting,Loading Area,Improper lifting zone setup observed.,Moderate,25.1,LOW,Rain,Day,88,0,4
INC-EXP-1625,2025-06-02,22:55,Material Handling,Warehouse,Excessive repetitive lifting without job rotation.,Near Miss,18.6,LOW,Clear,Night,98,1,7
INC-EXP-1626,2025-01-31,22:54,Scaffolding,Scaffolding Area,Overloaded scaffold bay holding excess brick pallets.,Major,30.8,MEDIUM,Clear,Night,76,0,9
INC-EXP-1627,2024-05-07,21:07,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Moderate,37.8,MEDIUM,Clear,Night,71,1,2
INC-EXP-1628,2025-02-11,15:25,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Moderate,48.4,HIGH,Clear,Day,70,1,5
INC-EXP-1629,2025-08-29,16:30,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Moderate,61.8,HIGH,Windy,Day,69,0,5
INC-EXP-1630,2025-10-16,11:14,Electrical Work,Electrical Room,Arc flash PPE missing during high-voltage switchgear testing.,Minor,52.9,HIGH,Rain,Day,75,0,5
INC-EXP-1631,2025-08-09,21:14,Scaffolding,Building Site,Scaffold tie-backs removed prematurely during cladding.,Minor,47.3,MEDIUM,Clear,Night,76,0,6
INC-EXP-1632,2025-12-20,20:58,Housekeeping,Warehouse,Inadequate lighting along primary pedestrian egress corridor.,Near Miss,17.9,LOW,Clear,Night,83,0,4
INC-EXP-1633,2024-06-11,09:08,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Minor,45.6,MEDIUM,Clear,Day,48,0,3
INC-EXP-1634,2024-01-30,08:14,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,36.3,MEDIUM,Clear,Day,73,0,5
INC-EXP-1635,2025-08-05,09:06,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Near Miss,53.9,HIGH,Adverse,Day,70,0,3
INC-EXP-1636,2024-05-13,15:17,Vehicle Movement,Loading Area,Forklift mast elevated while traveling in shared zone.,Near Miss,25.5,LOW,Clear,Day,84,0,7
INC-EXP-1637,2025-07-12,09:08,Vehicle Movement,Road/Access Area,Forklift mast elevated while traveling in shared zone.,Near Miss,25.3,LOW,Rain,Day,93,1,5
INC-EXP-1638,2025-08-11,07:55,Housekeeping,Warehouse,Scrap timber with protruding nails left on ground.,Near Miss,16.1,LOW,Clear,Day,85,0,11
INC-EXP-1639,2024-11-13,22:39,Working at Height,Building Site,Improper harness inspection before elevated decking task.,Moderate,51.8,HIGH,Clear,Night,63,0,3
INC-EXP-1640,2024-04-08,06:47,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Major,36.7,MEDIUM,Clear,Day,83,0,3
INC-EXP-1641,2024-09-19,16:29,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Moderate,29.7,MEDIUM,Windy,Day,89,0,9
INC-EXP-1642,2025-03-28,17:11,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,11.4,LOW,Clear,Day,86,0,8
INC-EXP-1643,2025-05-09,19:00,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Near Miss,35.5,MEDIUM,Clear,Night,87,0,1
INC-EXP-1644,2025-11-03,22:17,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,52.9,HIGH,Clear,Night,77,0,5
INC-EXP-1645,2024-01-15,08:11,Scaffolding,Building Site,Scaffold access partially obstructed.,Near Miss,19.6,LOW,Clear,Day,94,0,7
INC-EXP-1646,2025-12-19,21:51,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Minor,25.1,LOW,Clear,Night,77,0,8
INC-EXP-1647,2024-02-23,14:27,Lifting,Loading Area,Crane outrigger placed on uncompacted soil.,Moderate,51.9,HIGH,Clear,Day,68,0,6
INC-EXP-1648,2025-08-24,10:19,Scaffolding,Building Site,Scaffold tie-backs removed prematurely during cladding.,Major,54.7,HIGH,Rain,Day,76,1,4
INC-EXP-1649,2025-11-23,22:29,Vehicle Movement,Loading Area,Unattended vehicle left idling on active haul road.,Major,81.6,CRITICAL,Adverse,Night,78,3,6
INC-EXP-1650,2025-10-29,14:58,Lifting,Building Site,Tag line omitted during crane load swinging operation.,Minor,22.7,LOW,Windy,Day,100,0,7
INC-EXP-1651,2025-01-07,09:38,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,32.3,MEDIUM,Clear,Day,61,0,14
INC-EXP-1652,2025-10-13,08:56,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Minor,31.6,MEDIUM,Clear,Day,77,0,11
INC-EXP-1653,2024-03-03,20:23,Confined Space,Excavation Area,Restricted egress portal partially blocked by ventilation ducting.,Near Miss,37.4,MEDIUM,Clear,Night,85,0,4
INC-EXP-1654,2025-04-09,17:34,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Major,18.7,LOW,Clear,Day,85,0,8
INC-EXP-1655,2025-03-14,09:08,Material Handling,Warehouse,Unsecured pipes stored on slope without chocks.,Minor,32.2,MEDIUM,Rain,Day,70,0,9
INC-EXP-1656,2025-12-23,18:18,Working at Height,Roof,Unsecured tools at elevated height posing drop hazard.,Moderate,53.9,HIGH,Clear,Day,84,0,9
INC-EXP-1657,2025-12-20,07:27,Working at Height,Roof,Unprotected edge observed during elevated work.,Major,47.8,MEDIUM,Clear,Day,82,0,10
INC-EXP-1658,2025-04-06,10:52,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,31.6,MEDIUM,Clear,Day,49,0,7
INC-EXP-1659,2025-06-20,20:22,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Minor,51.7,HIGH,Clear,Night,74,1,6
INC-EXP-1660,2024-09-03,09:21,Welding,Warehouse,Fire watch not posted during hot work.,Moderate,48.9,HIGH,Adverse,Day,66,0,8
INC-EXP-1661,2025-08-13,16:04,Vehicle Movement,Loading Area,Unattended vehicle left idling on active haul road.,Minor,43.1,MEDIUM,Rain,Day,77,1,7
INC-EXP-1662,2025-03-28,22:41,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Moderate,42.0,MEDIUM,Clear,Night,80,1,7
INC-EXP-1663,2025-10-15,09:25,Working at Height,Building Site,Ladder used beyond recommended height without stabilization.,Moderate,78.1,CRITICAL,Adverse,Day,73,0,3
INC-EXP-1664,2024-07-18,21:53,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,18.8,LOW,Clear,Night,100,0,1
INC-EXP-1665,2025-10-19,08:33,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Minor,40.3,MEDIUM,Clear,Day,83,0,3
INC-EXP-1666,2025-07-02,21:53,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Moderate,56.4,HIGH,Clear,Night,93,2,5
INC-EXP-1667,2025-12-02,14:52,Welding,Warehouse,Inadequate fume extraction during galvanized steel welding.,Near Miss,18.3,LOW,Clear,Day,78,0,9
INC-EXP-1668,2024-05-10,15:22,Material Handling,Warehouse,Unsecured pipes stored on slope without chocks.,Near Miss,11.2,LOW,Clear,Day,95,0,5
INC-EXP-1669,2024-02-10,08:02,Confined Space,Electrical Room,Communication failure between entrant and safety attendant.,Moderate,57.0,HIGH,Rain,Day,76,1,2
INC-EXP-1670,2025-02-07,09:32,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Major,37.7,MEDIUM,Clear,Day,60,0,9
INC-EXP-1671,2024-12-03,14:39,Working at Height,Building Site,Static line lifeline inspection overdue during roofing installation.,Near Miss,46.7,MEDIUM,Clear,Day,59,0,3
INC-EXP-1672,2024-11-18,16:03,Lifting,Loading Area,Tandem lift performed without approved lift plan.,Minor,38.7,MEDIUM,Clear,Day,74,1,1
INC-EXP-1673,2024-08-20,06:30,Lifting,Loading Area,Crane outrigger placed on uncompacted soil.,Moderate,65.8,CRITICAL,Clear,Day,69,3,6
INC-EXP-1674,2024-10-31,16:16,Material Handling,Warehouse,Heavy drum handled without designated drum gripper.,Minor,44.8,MEDIUM,Windy,Day,58,0,8
INC-EXP-1675,2025-12-22,06:43,Housekeeping,Building Site,Emergency eyewash station blocked by storage boxes.,Major,47.4,MEDIUM,Windy,Day,64,1,8
INC-EXP-1676,2024-07-13,10:10,Confined Space,Electrical Room,Restricted egress portal partially blocked by ventilation ducting.,Minor,54.7,HIGH,Clear,Day,84,1,4
INC-EXP-1677,2025-05-08,09:48,Welding,Building Site,Fire watch not posted during hot work.,Minor,39.9,MEDIUM,Windy,Day,71,0,6
INC-EXP-1678,2025-04-12,22:17,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,26.1,LOW,Clear,Night,72,0,3
INC-EXP-1679,2026-01-18,21:29,Confined Space,Electrical Room,Communication failure between entrant and safety attendant.,Minor,72.6,CRITICAL,Clear,Night,49,0,9
INC-EXP-1680,2025-11-30,08:21,Vehicle Movement,Loading Area,Unattended vehicle left idling on active haul road.,Moderate,31.6,MEDIUM,Rain,Day,83,0,4
INC-EXP-1681,2024-09-17,12:24,Welding,Warehouse,Damaged gas hose connected to oxy-fuel cutting cylinder.,Minor,40.7,MEDIUM,Clear,Day,65,0,5
INC-EXP-1682,2025-06-08,22:06,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Major,52.5,HIGH,Clear,Night,71,0,11
INC-EXP-1683,2025-07-04,07:30,Material Handling,Warehouse,Pallet racking upright bent by handling equipment.,Near Miss,17.2,LOW,Rain,Day,87,0,10
INC-EXP-1684,2025-08-14,09:09,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Major,28.2,MEDIUM,Clear,Day,76,0,3
INC-EXP-1685,2025-02-05,06:10,Lifting,Loading Area,Improper lifting zone setup observed.,Major,73.3,CRITICAL,Rain,Day,60,3,1
INC-EXP-1686,2025-09-02,09:17,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Major,30.3,MEDIUM,Clear,Day,72,0,3
INC-EXP-1687,2024-12-06,14:34,Housekeeping,Warehouse,Emergency eyewash station blocked by storage boxes.,Minor,23.5,LOW,Clear,Day,61,0,4
INC-EXP-1688,2024-04-15,16:59,Excavation,Road/Access Area,Excavation depth exceeded benching ratio requirements.,Moderate,46.2,MEDIUM,Rain,Day,93,0,6
INC-EXP-1689,2024-03-13,17:09,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Near Miss,38.0,MEDIUM,Windy,Day,76,0,7
INC-EXP-1690,2024-08-16,22:39,Excavation,Road/Access Area,Trench box not extended above trench crest in loose soil.,Moderate,62.6,HIGH,Rain,Night,80,0,7
INC-EXP-1691,2025-08-04,13:32,Lifting,Warehouse,Tandem lift performed without approved lift plan.,Minor,23.5,LOW,Windy,Day,89,0,8
INC-EXP-1692,2025-01-09,15:09,Lifting,Loading Area,Tandem lift performed without approved lift plan.,Minor,53.1,HIGH,Windy,Day,46,0,7
INC-EXP-1693,2025-12-03,12:34,Welding,Warehouse,Inadequate ventilation observed during welding task.,Moderate,38.2,MEDIUM,Windy,Day,70,0,9
INC-EXP-1694,2024-08-24,07:51,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Minor,38.5,MEDIUM,Rain,Day,100,1,2
INC-EXP-1695,2025-08-19,23:56,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Near Miss,26.5,LOW,Clear,Night,91,0,1
INC-EXP-1696,2025-06-15,16:06,Vehicle Movement,Road/Access Area,Reversing alarm inoperative on earthmoving equipment.,Near Miss,47.4,MEDIUM,Clear,Day,64,0,6
INC-EXP-1697,2024-12-06,16:45,Electrical Work,Building Site,Damaged electrical cable observed.,Moderate,50.5,HIGH,Adverse,Day,89,0,2
INC-EXP-1698,2025-06-06,15:26,Excavation,Road/Access Area,Water accumulation undermining trench base after rain.,Moderate,49.0,HIGH,Rain,Day,75,0,9
INC-EXP-1699,2025-05-30,21:53,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Near Miss,24.5,LOW,Clear,Night,79,0,4
INC-EXP-1700,2024-05-18,06:59,Lifting,Loading Area,Tag line omitted during crane load swinging operation.,Major,51.7,HIGH,Rain,Day,38,1,5
INC-EXP-1701,2024-10-30,14:02,Lifting,Warehouse,Rigging inspection not completed before lift.,Minor,25.9,LOW,Clear,Day,83,0,3
INC-EXP-1702,2024-02-13,07:32,Welding,Building Site,Welding conducted near flammable materials.,Moderate,37.2,MEDIUM,Clear,Day,77,0,5
INC-EXP-1703,2024-11-01,13:29,Welding,Building Site,Damaged gas hose connected to oxy-fuel cutting cylinder.,Near Miss,19.8,LOW,Windy,Day,94,0,5
INC-EXP-1704,2024-10-05,14:04,Welding,Building Site,Welding conducted near flammable materials.,Minor,22.4,LOW,Clear,Day,100,0,5
INC-EXP-1705,2025-08-24,11:44,Electrical Work,Building Site,Overloaded circuit breaker showing signs of overheating.,Major,67.3,CRITICAL,Clear,Day,56,2,6
INC-EXP-1706,2025-06-24,11:53,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Moderate,46.3,MEDIUM,Clear,Day,82,0,7
INC-EXP-1707,2024-12-28,10:29,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Minor,45.4,MEDIUM,Clear,Day,74,0,2
INC-EXP-1708,2024-07-23,16:37,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,6.7,LOW,Rain,Day,100,0,6
INC-EXP-1709,2024-12-18,13:11,Working at Height,Building Site,Improper harness inspection before elevated decking task.,Minor,61.7,HIGH,Windy,Day,72,2,4
INC-EXP-1710,2024-03-05,21:25,Confined Space,Excavation Area,Permit-required confined space entry log not signed.,Minor,44.8,MEDIUM,Clear,Night,95,0,10
INC-EXP-1711,2024-11-17,10:48,Welding,Building Site,Fire watch not posted during hot work.,Minor,36.3,MEDIUM,Clear,Day,66,0,8
INC-EXP-1712,2025-06-13,22:59,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Minor,20.2,LOW,Clear,Night,94,0,8
INC-EXP-1713,2025-11-05,21:29,Working at Height,Scaffolding Area,Static line lifeline inspection overdue during roofing installation.,Moderate,42.5,MEDIUM,Clear,Night,84,0,2
INC-EXP-1714,2024-12-15,23:32,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,37.4,MEDIUM,Clear,Night,93,2,5
INC-EXP-1715,2024-04-28,12:28,Scaffolding,Building Site,Scaffold access partially obstructed.,Minor,30.8,MEDIUM,Clear,Day,71,0,3
INC-EXP-1716,2025-09-27,12:27,Material Handling,Warehouse,Improper storage of materials near a walkway.,Near Miss,31.0,MEDIUM,Clear,Day,78,1,6
INC-EXP-1717,2024-08-27,22:30,Welding,Building Site,Inadequate fume extraction during galvanized steel welding.,Near Miss,34.2,MEDIUM,Clear,Night,83,0,7
INC-EXP-1718,2024-09-07,12:41,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Minor,14.9,LOW,Rain,Day,70,0,6
INC-EXP-1719,2025-10-14,19:21,Vehicle Movement,Loading Area,Reversing alarm inoperative on earthmoving equipment.,Minor,31.5,MEDIUM,Rain,Night,92,0,1
INC-EXP-1720,2024-01-01,06:09,Scaffolding,Building Site,Scaffold tie-backs removed prematurely during cladding.,Major,42.5,MEDIUM,Clear,Day,80,0,4
INC-EXP-1721,2024-10-05,11:01,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,9.9,LOW,Clear,Day,86,0,6
INC-EXP-1722,2025-08-07,23:26,Lifting,Warehouse,Improper lifting zone setup observed.,Major,36.5,MEDIUM,Clear,Night,80,0,4
INC-EXP-1723,2025-09-18,18:20,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Major,41.7,MEDIUM,Clear,Day,84,1,10
INC-EXP-1724,2024-01-05,23:31,Housekeeping,Warehouse,Inadequate lighting along primary pedestrian egress corridor.,Moderate,33.4,MEDIUM,Adverse,Night,95,0,5
INC-EXP-1725,2025-07-12,10:46,Lifting,Building Site,Rigging inspection not completed before lift.,Minor,34.6,MEDIUM,Clear,Day,59,0,3
INC-EXP-1726,2025-09-20,17:06,Lifting,Building Site,Tag line omitted during crane load swinging operation.,Near Miss,21.8,LOW,Clear,Day,71,0,5
INC-EXP-1727,2025-03-18,20:04,Vehicle Movement,Road/Access Area,Missing high-visibility delineator posts along haul ramp.,Moderate,69.6,CRITICAL,Adverse,Night,67,0,6
INC-EXP-1728,2024-03-19,22:57,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Minor,33.8,MEDIUM,Clear,Night,77,0,7
INC-EXP-1729,2025-12-17,07:28,Electrical Work,Building Site,Exposed wiring near a wet work area.,Major,46.3,MEDIUM,Adverse,Day,71,0,1
INC-EXP-1730,2025-11-22,08:22,Excavation,Road/Access Area,Water accumulation undermining trench base after rain.,Moderate,65.2,CRITICAL,Adverse,Day,68,1,10
INC-EXP-1731,2024-09-18,11:10,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Minor,34.9,MEDIUM,Clear,Day,88,1,10
INC-EXP-1732,2024-12-13,19:34,Housekeeping,Building Site,Scrap timber with protruding nails left on ground.,Minor,23.7,LOW,Clear,Night,77,1,3
INC-EXP-1733,2025-08-18,22:24,Working at Height,Roof,Unprotected edge observed during elevated work.,Major,45.5,MEDIUM,Rain,Night,91,0,9
INC-EXP-1734,2024-01-10,22:13,Electrical Work,Building Site,Overloaded circuit breaker showing signs of overheating.,Near Miss,64.6,HIGH,Adverse,Night,67,0,4
INC-EXP-1735,2024-08-12,15:18,Lifting,Building Site,Tag line omitted during crane load swinging operation.,Near Miss,21.3,LOW,Clear,Day,86,0,3
INC-EXP-1736,2024-08-14,15:14,Working at Height,Scaffolding Area,Static line lifeline inspection overdue during roofing installation.,Minor,50.8,HIGH,Rain,Day,85,0,12
INC-EXP-1737,2024-08-05,15:35,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Moderate,56.5,HIGH,Windy,Day,54,1,5
INC-EXP-1738,2025-05-18,14:14,Working at Height,Roof,Work on leading edge without adequate perimeter protection.,Moderate,51.8,HIGH,Clear,Day,76,0,9
INC-EXP-1739,2025-04-27,20:00,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Minor,67.6,CRITICAL,Rain,Night,77,1,2
INC-EXP-1740,2024-10-25,18:40,Excavation,Excavation Area,Inadequate barricading around excavation area.,Major,65.4,CRITICAL,Windy,Day,67,1,5
INC-EXP-1741,2025-05-28,20:49,Working at Height,Roof,Unsecured tools at elevated height posing drop hazard.,Moderate,79.8,CRITICAL,Windy,Night,74,1,7
INC-EXP-1742,2025-09-24,20:30,Lifting,Building Site,Exclusion zone around lift not maintained.,Moderate,42.5,MEDIUM,Clear,Night,67,0,7
